6915,Irodorimidori: Change Our Mirai!,1,Music,5.85
6916,Kyoukasho ni Nai!,2,"Comedy, Ecchi",5.85
6917,Mahou Shoujo Taisen,26,Magic,5.85
6918,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,1,"Action, Fantasy, Shounen",5.85
6919,Okubyou na Venus,1,Music,5.85
6920,Oval x Over,1,Cars,5.85
6921,Parappa the Rapper,30,"Comedy, Fantasy",5.85
6922,Popful Mail,1,"Comedy, Fantasy, Music",5.85
6923,Portable Kuukou,1,"Music, Sci-Fi",5.85
6924,Rakushou! Hyper Doll,2,"Adventure, Comedy, Magic, Sci-Fi, Shounen",5.85
6925,Shounen Kenya,1,Adventure,5.85
6926,Show By Rock!!: Plasmagica na Gogo,3,Comedy,5.85
6927,Youseiki Suikoden,1,"Action, Fantasy, Martial Arts",5.85
6928,Alps no Shoujo Heidi Pilot,1,"Comedy, Drama, Slice of Life",5.84
6929,Choboraunyopomi Gekijou Ai Mai Mii,13,"Comedy, Slice of Life",5.83
6930,Choujin Locke: Mirror Ring,1,"Action, Sci-Fi, Super Power",5.84
6931,Chuumon no Ooi Ryouriten (1993),1,"Fantasy, Horror, Supernatural",5.83
6932,ClassicaLoid,25,"Comedy, Music",5.84
6933,Grendizer Giga,1,"Action, Mecha",5.84
6934,Hoshi no Orpheus,1,"Fantasy, Kids",5.84
6935,Imokawa Mukuzo: Genkanban no Maki,1,Comedy,5.83
6936,Love Position: Halley Densetsu,1,"Fantasy, Sci-Fi",5.84
6937,Mini Moni the TV,15,Comedy,5.84
6938,Next Senki Ehrgeiz,12,"Action, Mecha, Sci-Fi",5.84
6939,Onizushi,3,"Comedy, Demons",5.84
6940,Ravex in Tezuka World,1,"Music, Space",5.84
6941,Sakura Taisen: Kanadegumi,1,Shoujo,5.84
6942,Soul Link Picture Drama,3,"Romance, Sci-Fi",5.84
6943,AIKa: Special Trial,1,Ecchi,5.83
6944,Akane Maniax,3,"Comedy, Mecha, Romance",5.83
6945,Awake,2,"Action, Mecha, Parody, Sci-Fi",5.83
6946,Battle Break,1,"Action, Kids",5.83
6947,Battle Royal High School,1,"Action, Horror, Martial Arts, Super Power, Supernatural",5.83
6948,Doudou,2,Fantasy,5.83
6949,Hashire Melos,1,"Drama, Historical",5.83
6950,Lupin VIII,1,"Adventure, Comedy, Shounen",5.83
6951,Mame-Mofu Collab Animation,1,Comedy,5.83
6952,Minna Atsumare! Falcom Gakuen,13,"Comedy, Parody, School, Seinen",5.83
6953,Misute♡naide Daisy,12,"Comedy, Romance, Sci-Fi",5.83
6954,Ougon no Hou: El Cantare no Rekishikan,1,"Fantasy, Historical",5.83
6955,Peeping Life TV: Season 1??,12,"Comedy, Slice of Life",5.83
6956,Romantica Clock,3,Shoujo,5.83
6957,Satsujin Kippu wa Heart-iro,1,"Mystery, Shoujo",5.83
6958,Tokiwa Kitareri!!,1,"Action, Magic, Shounen",5.83
6959,Utopa,1,Sci-Fi,5.83
6960,Band of Ninja,1,Action,5.82
6961,Denshinbashira no Okaasan,1,Drama,5.82
6962,Doggy Poo,1,"Fantasy, Kids",5.82
6963,Fuuun Ishin Dai☆Shogun,12,"Action, Historical, Mecha",5.82
6964,Ice Movie,1,"Action, Military, Sci-Fi",5.82
6965,Kyoto Animation: Hoshi-hen,1,Fantasy,5.82
6966,Onara Gorou,13,Comedy,5.82
6967,PES: Peace Eco Smile,7,"Slice of Life, Space",5.82
6968,Platonic Chain,24,"Sci-Fi, Slice of Life",5.82
6969,Shinkai no Kantai: Submarine 707,1,"Action, Adventure, Military, Sci-Fi",5.82
6970,Transformers Zone,1,"Mecha, Sci-Fi",5.82
6971,Variable Geo,3,"Action, Ecchi, Martial Arts, Shounen, Super Power",5.82
6972,Alexander Senki,13,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",5.81
6973,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.,1,Comedy,5.81
6974,Canvas: Sepia-iro no Motif,2,"Comedy, Romance, Slice of Life",5.81
6975,Cyborg 009: The Reopening,1,"Action, Adventure, Mecha, Sci-Fi, Shounen",5.81
6976,Diabolik Lovers,12,"Harem, School, Shoujo, Vampire",5.81
6977,Evidence,1,Music,5.81
6978,Hacka Doll,2,Fantasy,5.81
6979,I&#039;m Here with You,1,"Kids, Music",5.81
6980,Iczer-Girl Iczelion,2,"Action, Adventure, Sci-Fi",5.81
6981,Ishikeri,1,Comedy,5.81
6982,Joseito,1,"Drama, School, Slice of Life",5.81
6983,Kataribe Shoujo Honoka,1,"Slice of Life, Supernatural",5.81
6984,Kidou Shinsengumi Moeyo Ken,4,"Adventure, Comedy, Historical",5.81
6985,Landlock,2,"Adventure, Fantasy, Sci-Fi",5.81
6986,Makkuramori no Uta,1,Music,5.81
6987,Moekan The Animation,3,"Comedy, Romance",5.81
6988,Ninja Ryuukenden,1,"Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller",5.81
6989,Taneyamagahara no Yoru,1,"Fantasy, Kids, Psychological, Slice of Life",5.81
6990,Uchurei!,12,"Comedy, Sci-Fi, Slice of Life",5.81
6991,VS Knight Lamune &amp; 40 Fresh,6,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",5.81
6992,Alice in Cyberland,1,Action,5.80
6993,Cosmo Police Justy,1,"Action, Sci-Fi, Shounen, Space, Super Power, Supernatural",5.80
6994,Gakuen Handsome: Haitoku no Lesson,2,"Comedy, Music",5.79
6995,Go! Go! 575,4,Slice of Life,5.80
6996,Ippatsu Hicchuu!! Devander,1,"Action, Mecha, Parody, Sci-Fi, Super Power",5.80
6997,Love Like Aliens,1,"Action, Music, Sci-Fi",5.80
6998,Mahou no Yousei Persia: Escape!,1,Music,5.80
6999,Mayoiga,12,"Drama, Horror, Mystery, Psychological",5.80
7000,Nurse Witch Komugi-chan Magikarte Z Special,1,"Comedy, Parody",5.80
7001,Planetes Picture Drama,9,"Comedy, Sci-Fi, Space",5.80
7002,Relic Armor Legaciam,1,"Action, Mecha, Sci-Fi",5.80
7003,Saiki Kusuo no Ψ-nan,1,"Comedy, School, Shounen, Supernatural",5.81
7004,Seisen Cerberus: Ryuukoku no Fatalités,13,"Adventure, Fantasy",5.80
7005,Shokupan Mimi,12,Comedy,5.80
7006,Sword Gai,1,"Action, Seinen, Supernatural",5.80
7007,Umi no Mizu wa Naze Karai,1,Historical,5.80
7008,Violence Jack: Jigoku Gai-hen,1,"Action, Drama, Horror",5.80
7009,Ai City,1,"Action, Sci-Fi, Super Power",5.79
7010,AIKa Zero Picture Drama,3,Ecchi,5.79
7011,Ano Koro no Namida wa,1,"Music, Slice of Life",5.79
7012,Ariel Deluxe,2,"Action, Comedy, Mecha, Sci-Fi",5.79
7013,Around,1,Slice of Life,5.79
7014,Bavel no Hon,1,Kids,5.79
7015,Chains &amp; Rings,1,"Fantasy, Music",5.79
7016,Dimension Loop,1,Sci-Fi,5.79
7017,Endride,24,"Adventure, Fantasy",5.79
7018,Hietsuki Bushi,1,"Fantasy, Music, Sci-Fi",5.79
7019,Katsudou Shashin,1,,5.79
7020,"Korekarasaki, Nando Anata to.",1,"Music, Slice of Life",5.79
7021,Makyou Gaiden Le Deus,1,"Action, Adventure, Mecha, Sci-Fi",5.79
7022,Mission School,1,"Music, School",5.79
7023,Mizutori,1,Music,5.79
7024,Nana to Kaoru,1,"Comedy, Ecchi, Romance, Seinen",5.79
7025,Nanako Kaitai Shinsho,6,"Comedy, Mecha, Military, Sci-Fi",5.79
7026,Princess Minerva,1,"Adventure, Comedy, Fantasy, Parody",5.79
7027,Toukiden Kiwami,1,"Action, Fantasy, Martial Arts",5.79
7028,Usagi-chan de Cue!!,3,"Action, Comedy, Ecchi, Magic, Romance",5.79
7029,Antique Heart,1,"Magic, Mystery, School",5.78
7030,Circuit Angel: Ketsui no Starting Grid,1,Action,5.78
7031,Doukyuusei 2 (OVA) Special: Sotsugyousei,3,"Ecchi, Harem, School",5.78
7032,Exper Zenon,1,"Action, Sci-Fi",5.78
7033,Kyoufu Shinbun (2014),16,"Demons, Fantasy, Horror, Supernatural",5.78
7034,Mai Zhu,1,"Comedy, Historical",5.78
7035,Makeruna! Makendou,1,"Comedy, Magic, Shounen",5.78
7036,Onnanoko tte.,4,"Comedy, Shoujo, Slice of Life",5.78
7037,Robo to Shoujo (Kari),9,"Action, Comedy, Mecha, Sci-Fi",5.78
7038,Shibainuko-san,26,Comedy,5.78
7039,Yona Yona Penguin,1,"Adventure, Fantasy, Kids",5.78
7040,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,5,Comedy,5.78
7041,1989,1,"Music, Space",5.77
7042,Asatte Dance,2,"Comedy, Drama, Ecchi, Romance, Seinen",5.77
7043,Bouken Shite mo Ii Koro,3,"Comedy, Seinen",5.77
7044,California Crisis: Tsuigeki no Juuka,1,"Action, Adventure, Comedy",5.77
7045,Compiler Festa,1,"Action, Drama, Sci-Fi",5.77
7046,Dallos Special,1,Fantasy,5.77
7047,Hanappe Bazooka,1,"Action, Comedy, Ecchi, Magic, School",5.77
7048,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,12,"Comedy, Fantasy, Parody",5.99
7049,Kuragehime: Soreike! Amars Tankentai,6,"Adventure, Comedy, Josei",5.77
7050,Love to Live By,1,Music,5.77
7051,Makaryuudo Demon Hunter,1,"Demons, Supernatural",5.77
7052,Maken Liner 0011 Henshin Seyo!,1,"Action, Mecha, Sci-Fi",5.77
7053,Minarai Chameleon,1,"Comedy, Kids, Music",5.77
7054,Okitegami Kyouko no Bibouroku x Monogatari,1,Supernatural,5.77
7055,Souseiki,1,Parody,5.77
7056,Stitch to Suna no Wakusei,1,"Adventure, Comedy, Kids, Sci-Fi",5.77
7057,Wish Me Mell,2,"Fantasy, Kids, Magic",5.77
7058,Aesop&#039;s World,26,Kids,5.76
7059,"Ai think so,",1,Music,5.77
7060,Channel 5.5 2nd Season,4,"Comedy, Parody",5.76
7061,Hana to Mogura,1,Comedy,5.76
7062,Macross Fufonfia,20,"Comedy, Parody",5.76
7063,Molly Star-Racer,1,"Mecha, Music",5.76
7064,Mugen Shinshi: Bouken Katsugeki-hen,1,"Fantasy, Horror, Mystery",5.76
7065,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,1,"Adventure, Comedy, Shounen",5.76
7066,Wake Up! Dodo,1,Music,5.76
7067,Beat Shot!!,1,"Ecchi, Sports",5.75
7068,Biohazard 4D-Executer,1,"Action, Adventure, Horror, Military",5.75
7069,Bounty Dog: Getsumen no Ibu,2,"Action, Sci-Fi, Space",5.75
7070,EDEN,1,Music,5.75
7071,Gekkou Shokudou,1,Music,5.75
7072,It Girl,1,Music,5.75
7073,Life no Color,1,"Music, School",5.75
7074,Marie &amp; Gali Special,1,Comedy,5.75
7075,Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,1,Comedy,5.75
7076,Mugen Senshi Valis,1,"Action, Adventure, Fantasy",5.75
7077,Onna Senshi Efe &amp; Jira: Gude no Monshou,1,"Adventure, Fantasy",5.75
7078,Toilet no Kamisama,1,Music,5.75
7079,Wasure-boshi,1,"Fantasy, Music",5.75
7080,B Who I Want 2 B,1,Music,5.74
7081,Bulg-eunmae,1,"Martial Arts, Super Power",5.74
7082,Elf 17,1,"Adventure, Comedy, Martial Arts, Mecha",5.74
7083,Galerians: Rion,3,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",5.74
7084,Glass no Kamen Desu ga,3,"Comedy, Parody",5.74
7085,"Go! Go! 575: Meippai ni, Hajiketeru?",1,Slice of Life,5.74
7086,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,1,"Action, Adventure, Historical, Sci-Fi, Shounen",5.74
7087,Shokupan Mimi Specials,4,Comedy,5.74
7088,Uchuu Hikoushi no Uta,1,"Fantasy, Kids, Music",5.74
7089,Kai Doh Maru,1,"Action, Fantasy, Historical, Magic",5.73
7090,Kyoto Animation: Hassou-hen,1,Fantasy,5.73
7091,Lance N&#039; Masques,12,Fantasy,5.73
7092,Lost Forest,1,Music,5.72
7093,Minarai Diva,10,Music,5.73
7094,Monkey Punch no Sekai: Alice,1,"Action, Comedy, Ecchi",5.73
7095,Moonrakers,1,"Drama, Sci-Fi, Space",5.73
7096,Oosouji,1,Music,5.73
7097,UG☆Ultimate Girls,12,"Comedy, Ecchi, Magic, Sci-Fi",5.73
7098,White Fantasy,1,"Fantasy, Sports",5.73
7099,Bamboo Blade: Fanfu-Fufe-Fo,2,"Comedy, Parody",5.72
7100,Christmas,1,"Music, Supernatural",5.72
7101,Crash!,3,"Comedy, Shoujo",5.70
7102,Kyoto Animation: Ajisai-hen,1,Magic,5.72
7103,Kyoufu no Bio Ningen Saishuu Kyoushi,1,"Action, Adventure, Comedy, School, Supernatural",5.72
7104,Mahou no Pen,1,Historical,5.72
7105,Marine Bloomin&#039;,1,Music,5.72
7106,Pareo wa Emerald,1,Music,5.72
7107,Q Transformers: Kaette Kita Convoy no Nazo,13,"Mecha, Parody, Slice of Life",5.72
7108,R20: Ginga Kuukou,1,Sci-Fi,5.72
7109,Refrain,1,Music,5.72
7110,Shimanchu MiRiKa,1,Slice of Life,5.72
7111,Tora-chan to Hanayome,1,Drama,5.72
7112,Ugokie Kori no Tatehiki,1,"Comedy, Supernatural",5.72
7113,Wild 7 Another Bouryaku Unga,13,"Action, Adventure, Police, Shounen",5.72
7114,Ankoku Shindenshou Takegami,3,"Action, Drama, Mecha, Sci-Fi, Supernatural",5.71
7115,Capricorn,1,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",5.71
7116,Cosmos Pink Shock,1,"Comedy, Parody, Sci-Fi, Space",5.71
7117,Gyo,1,Horror,5.71
7118,Kanojo ga Kanji wo Suki na Riyuu.,2,"School, Slice of Life",5.71
7119,Macross XX,1,"Action, Mecha",5.71
7120,Minihams no Kekkon Song,1,"Kids, Music",5.71
7121,Murder,1,"Mystery, Parody, Vampire",5.71
7122,OZ,2,"Action, Drama, Military, Sci-Fi, Shoujo",5.71
7123,Psychic Force,2,"Action, Sci-Fi, Shounen, Super Power",5.71
7124,Shin Megami Tensei: Tokyo Mokushiroku,2,"Action, Horror, Sci-Fi",5.71
7125,Ai Mai! Moe Can Change!,1,"Comedy, Sci-Fi",5.70
7126,Big Order (TV),10,"Action, Shounen, Super Power",5.70
7127,Dead Heat,1,"Action, Mecha, Sci-Fi, Sports",5.69
7128,Densha Kamo Shirenai,1,Music,5.70
7129,Kaette Kita Top wo Nerae! Kagaku Kouza,2,"Comedy, Mecha, Sci-Fi",5.70
7130,Last Orders,1,"Action, Samurai, Sci-Fi",5.70
7131,Nulu-chan to Boku,1,"Comedy, Fantasy",5.70
7132,Shinano Mainichi Shinbun,1,Slice of Life,5.71
7133,Wakusei Daikaiju Negadon,1,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",5.70
7134,World Fool News,6,"Comedy, Slice of Life",5.70
7135,Yuureisen,1,Supernatural,5.70
7136,Dennou Sentai Voogie&#039;s★Angel,3,"Action, Drama, Mecha, Military, Sci-Fi",5.69
7137,Fushigi na Kusuri,1,Slice of Life,5.69
7138,Gundress,1,"Action, Mecha, Sci-Fi",5.69
7139,Hagane Orchestra,12,"Adventure, Comedy",5.69
7140,Koroshiya-san: The Hired Gun,10,"Action, Comedy, Police, Seinen, Thriller",5.69
7141,KY Kei JC Kuukichan,6,"Comedy, School",5.69
7142,Kyoufu Densetsu Kaiki! Frankenstein,1,"Drama, Horror, Sci-Fi",5.69
7143,Momo Kyun Sword,12,"Comedy, Ecchi, Fantasy",5.69
7144,Peeping Life: The Perfect Emotion,10,"Comedy, Slice of Life",5.69
7145,Pink Mizu Dorobou Ame Dorobou,1,"Adventure, Comedy, Fantasy, Shounen",5.70
7146,Transformers: Robot Masters,2,Mecha,5.69
7147,Yakusai Kochou,1,"Comedy, Ecchi, Supernatural",5.69
7148,009 Re:Cyborg x Zip,10,"Comedy, Super Power",5.68
7149,Baby Felix,65,"Comedy, Kids",5.68
7150,Bishoujo Mobage: Mobami-chan,1,Fantasy,5.68
7151,Delpower X Bakuhatsu Miracle Genki!,1,"Action, Comedy, Mecha, Parody, School, Sci-Fi",5.68
7152,Dream C Club Pure Songs Clips,2,Music,5.68
7153,Good Morning,1,"Music, Slice of Life",5.68
7154,Hoka Hoka Oden no Uta,1,Music,5.68
7155,Joker: Marginal City,1,"Action, Romance, Sci-Fi",5.68
7156,Jungle de Ikou!,3,"Action, Adventure, Comedy, Ecchi, Magic",5.68
7157,Kaede New Town,1,"Comedy, Romance, School, Slice of Life",5.68
7158,Kuro Nyago,1,Fantasy,5.68
7159,Momoya x Peeping Life: Go en Desu yo!,4,Slice of Life,5.68
7160,Planzet,1,"Action, Mecha, Sci-Fi",5.68
7161,PostPet Momobin,24,"Comedy, Kids",5.68
7162,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,1,Kids,5.68
7163,Sora wa Koko ni Aru,1,Music,5.68
7164,Sotsugyou M: Ore-tachi no Carnival,2,"Drama, School",5.68
7165,Violence Jack: Hell&#039;s Wind-hen,1,"Action, Drama, Horror",5.68
7166,Anime Tenchou Movie,1,"Action, Parody",5.67
7167,Barom One,13,"Action, Sci-Fi, Shounen, Supernatural",5.67
7168,Be-Boy Kidnapp&#039;n Idol,1,"Drama, Shounen Ai",5.67
7169,Eien no Aselia,2,"Adventure, Drama, Fantasy",5.67
7170,I Love Sky,1,"Comedy, Kids",5.67
7171,InaDan Movie x Mameshiba Collab CM,2,"Comedy, Kids, Sports",5.67
7172,Kyoto Animation: Sora-hen,1,Slice of Life,5.67
7173,Majuu Sensen: The Apocalypse,13,"Action, Fantasy",5.67
7174,Mayonaka wa Junketsu,1,"Action, Music",5.67
7175,Moving Colors,1,Dementia,5.67
7176,Nakoruru: Ano Hito kara no Okurimono,1,"Drama, Fantasy, Historical, Supernatural",5.67
7177,Rakugaki Picasso,1,Music,5.67
7178,Reunion (Music),1,Music,5.67
7179,Riki-Oh 2: Horobi no Ko,1,"Action, Martial Arts, Seinen, Super Power",5.67
7180,Stay the Same,1,"Kids, Music",5.67
7181,Tokyo Juushouden,3,"Action, Adventure, Shounen, Supernatural",5.67
7182,Vanquished Queens Specials,4,Ecchi,5.67
7183,Backkom: Jung-gug Gijeogwi,1,"Comedy, Kids",5.66
7184,Digital Juice,6,"Comedy, Psychological",5.66
7185,Futago no Mahoutsukai Lico to Gli,4,"Magic, Music",5.66
7186,Gokicha!!,2,Comedy,5.66
7187,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,1,"Action, Adventure, Fantasy",5.66
7188,Meat or Die,12,"Adventure, Comedy",5.66
7189,Midori no Neko,1,Mystery,5.66
7190,Nebula feat. Hatsune Miku,1,Music,5.66
7191,E no Umakatta Tomodachi,1,Music,5.65
7192,Happy ComeCome,1,"Comedy, Sci-Fi, Slice of Life",5.65
7193,Homé-Pato the Movie,1,Cars,5.65
7194,Maryuu Senki,3,"Fantasy, Horror",5.65
7195,Power Dolls,2,"Action, Adventure, Mecha, Sci-Fi",5.65
7196,Souhaku Shisuferia,1,Music,5.65
7197,Timing,1,"Horror, Psychological",5.65
7198,Tomoe ga Yuku!,2,"Adventure, Drama",5.65
7199,Yubi wo Nusunda Onna,1,,5.65
7200,100%,1,Drama,5.64
7201,Abashiri Ikka,4,"Action, Comedy, Shounen",5.64
7202,Ariel Visual,2,"Action, Comedy, Mecha, Sci-Fi",5.64
7203,Asa ga Kuru mae ni: Sasurai Version,1,"Music, Romance",5.64
7204,Big Wars: Kami Utsu Akaki Kouya ni,1,"Action, Military, Sci-Fi, Space",5.64
7205,Docchi ni Suru?,1,Kids,5.64
7206,Fen Qing,1,Music,5.64
7207,Francesca,24,"Comedy, Fantasy",5.64
7208,Happy Kappy,25,"Comedy, Fantasy, Shoujo",5.64
7209,Hit wo Nerae!,8,"Comedy, Ecchi",5.64
7210,Ikeike! Momon-chan,15,Comedy,5.64
7211,Kaumori,1,"Drama, Samurai",5.64
7212,Pair,1,Music,5.64
7213,Suzakinishi the Animation,12,"Comedy, Slice of Life",5.64
7214,Yumekuri,1,"Seinen, Slice of Life",5.64
7215,A-Girl,1,"Music, Romance, School, Shoujo",5.63
7216,Bernard-jou Iwaku.,12,"Comedy, School",5.63
7217,Hit wo Nerae! Specials,4,"Comedy, Ecchi",5.63
7218,Kimi wa Tomodachi,1,"Adventure, Fantasy, Music",5.63
7219,Kinniku Banzuke: Kongou-kun no Daibouken!,3,"Action, Shounen, Sports",5.63
7220,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,1,Drama,5.63
7221,Marine Dreamin&#039;,1,Music,5.63
7222,Neon The Animation,6,"Comedy, Historical, Mecha, Police, Slice of Life",5.63
7223,Obake no Dokurou,1,"Kids, Supernatural",5.63
7224,Pan de Peace!,13,"Comedy, School, Slice of Life",5.63
7225,Teddy,1,Slice of Life,5.63
7226,Twinkle Heart: Gingakei made Todokanai,1,"Adventure, Comedy, Space",5.63
7227,Angel&#039;s Feather,2,"Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",5.62
7228,Boku wa Konomama Kaeranai,1,"Drama, Romance, Shounen Ai",5.62
7229,Bologee Story,1,"Drama, Romance",5.62
7230,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,1,"Comedy, Slice of Life",5.62
7231,Double-J,11,"Comedy, School, Shounen",5.62
7232,Kipling Jr.,1,Comedy,5.62
7233,Megami Tengoku,2,"Adventure, Ecchi, Fantasy",5.62
7234,RS Keikaku: Rebirth Storage,1,Mecha,5.62
7235,Sono Mukou no Mukougawa,1,Music,5.62
7236,Uchuu Kyoudai: Apo&#039;s Dream,1,"Comedy, Sci-Fi, Space",5.62
7237,Urarochi Diamond,1,Adventure,5.62
7238,663114,1,Fantasy,5.61
7239,Anitore! EX,12,"Comedy, Sports",5.62
7240,Apartment!,1,"Comedy, Slice of Life",5.61
7241,Blame! Special,1,"Mecha, Sci-Fi",5.61
7242,Choro Q Dagram,1,"Comedy, Mecha, Sci-Fi, Shounen",5.61
7243,Copihan,7,"Comedy, School, Sci-Fi",5.61
7244,Good Morning Althea,1,"Action, Mecha, Sci-Fi",5.61
7245,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,1,"Comedy, Fantasy",5.61
7246,Meiji x Kokosake &amp; anohana Receipt Oubo Campaign,2,Drama,5.60
7247,Minihams no Ai no Uta,1,"Kids, Music",5.61
7248,SD Gundam Force,52,"Adventure, Comedy, Fantasy, Mecha",5.61
7249,With You: Mitsumeteitai,2,"Drama, Fantasy, Mystery, Romance, School",5.61
7250,Amon Saga,1,"Action, Adventure, Fantasy",5.60
7251,Atama wa Tsukaiyou. Card mo Tsukaiyou.,1,Comedy,5.60
7252,Bavi Stock,2,"Action, Adventure, Fantasy, Sci-Fi",5.60
7253,Be Blues! Ao ni Nare,1,"Shounen, Sports",5.60
7254,Kennosuke-sama,1,"Adventure, Comedy",5.63
7255,Kimi ga Nozomu Eien: Gundam Parody,1,"Mecha, Parody, Sci-Fi, Space",5.60
7256,Okashina Hotel,1,Dementia,5.60
7257,Old City Ward,1,"Fantasy, Music",5.60
7258,Peeping Life,10,"Comedy, Slice of Life",5.60
7259,Rinkaku,1,"Dementia, Horror, Music",5.60
7260,Wake Up,1,Music,5.60
7261,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,1,"Music, School",5.59
7262,Heya/Keitai,1,"Fantasy, Music",5.59
7263,MapleStory,25,"Action, Comedy, Fantasy, Kids, Romance",5.59
7264,Nekketsu Tantei Jimusho,5,"Comedy, Mystery, Parody",5.59
7265,Nihonichi Momotarou,1,Fantasy,5.59
7266,Prayers,2,Sci-Fi,5.59
7267,Shounen Jack to Mahoutsukai,1,"Adventure, Fantasy",5.59
7268,Sparrow&#039;s Hotel,12,Comedy,5.59
7269,Sugio: Mori de Koi wo Shite,3,Comedy,5.59
7270,Toyama Kankou Anime Project,6,"Historical, Slice of Life",5.59
7271,Virus: Virus Buster Serge,12,"Action, Adventure, Mecha, Police, Sci-Fi",5.59
7272,Worku,2,"Fantasy, Psychological",5.59
7273,Yuki no Taiyou Pilot,1,"Drama, Shoujo",5.58
7274,Anitore! EX: Jigoku no Training,5,Sports,5.58
7275,Baguda-jou no Touzoku,1,"Adventure, Historical, Romance",5.58
7276,Fantasia,1,"Comedy, Drama, Fantasy, Magic, Romance",5.58
7277,Fushigi no Umi no Nadia: Original Movie,1,"Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",5.58
7278,I Love Picnic,1,"Comedy, Kids",5.58
7279,Marriage: Kekkon,2,"Romance, Slice of Life",5.58
7280,Meow no Hoshi,1,Drama,5.58
7281,Michi (Music),1,Music,5.58
7282,Mirai Koushi Harima SACLA,1,"Music, Sci-Fi",5.58
7283,Oshiri Kajiri Mushi (TV) 4th Season,10,"Comedy, Kids",5.58
7284,PoPo Loouise,1,"Kids, Music",5.58
7285,Shinrabanshou: Tenchi Shinmei no Shou,1,"Action, Fantasy, Shounen",5.58
7286,Tokyo Juushouden: Fuuma Gogyou Denshou,3,"Action, Adventure, Shounen, Supernatural",5.58
7287,Hungry Zombie Francesca!!,2,"Fantasy, Music",5.57
7288,Kaitou Reinya Pilot,1,Comedy,5.57
7289,Kaze no Invitation,1,"Magic, Music",5.57
7290,Minna Atsumare! Falcom Gakuen SC Special,1,"Comedy, Parody, School, Seinen",5.57
7291,Sayonara Space Shuttle,1,"Music, Space",5.57
7292,Surprise 4 U.,2,Sports,5.57
7293,Tokyo Babylon: Vision,1,"Music, Supernatural",5.57
7294,_Summer Specials,2,Harem,5.57
7295,DPR Special Movie,1,"Slice of Life, Space",5.56
7296,Fr/day Night,1,"Comedy, Music",5.57
7297,Hermes: Ai wa Kaze no Gotoku,1,"Drama, Fantasy",5.56
7298,Hyakka Zukan,1,Comedy,5.56
7299,Juujika You and I,1,"Mecha, Music, Sci-Fi",5.56
7300,Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,1,"Fantasy, Magic",5.56
7301,Nekko-kun,1,"Kids, Music",5.56
7302,Oira Sukeban,1,"Comedy, Ecchi, School",5.56
7303,Organic,1,Comedy,5.56
7304,Scandal,12,"Music, Slice of Life",5.56
7305,Sengoku Choujuu Giga,26,"Demons, Historical, Supernatural",5.56
7306,Shokichi Monogatari,1,"Kids, Music",5.56
7307,Tokyo Vice,1,"Action, Mecha, Mystery, Sci-Fi",5.56
7308,48x61,1,"Comedy, Sports",5.55
7309,AKB48 Stage Fighter,1,Action,5.55
7310,And And,1,Music,5.55
7311,Choujin Locke Special,1,"Action, Sci-Fi, Super Power",5.55
7312,Hizumu Realism,1,"Dementia, Music",5.55
7313,Kid&#039;s Castle,1,Comedy,5.55
7314,Koguma no Koro-chan,1,Kids,5.55
7315,Loups=Garous Picture Drama,1,"Mystery, Sci-Fi",5.55
7316,Message Song,1,Music,5.55
7317,Mushi no Tameiki,1,Music,5.55
7318,"Nemure Omoi Ko, Sora no Shitone ni",1,"Adventure, Drama, Space",5.53
7319,New Hal &amp; Bons,9,"Comedy, Slice of Life",5.55
7320,Osu,1,Slice of Life,5.55
7321,Schick x Evangelion,2,"Comedy, Parody",5.56
7322,Space Travelers The Animation,1,"Sci-Fi, Space",5.55
7323,Television,1,Horror,5.55
7324,"Watashitachi, Luck Logic-bu!",12,"Comedy, School",5.55
7325,"Yume kara, Samenai",1,"Romance, School",5.55
7326,Glasslip,13,"Romance, Slice of Life, Supernatural",5.54
7327,Hanaori,1,Comedy,5.54
7328,Niedola,1,Music,5.54
